Ordinal Position, Country, New Cases, New Deaths, New Cases Ratio, New Deaths Ratio, Positive Tests Percentage, Population
1, Seychelles, +315, +1, 3181.9467453230436, 10.101418239120772, 0, 98_996
2, Channel Islands, +355, None, 2021.985532835906, 0, 0, 175_570
3, Isle of Man, +166, None, 1941.2253107714616, 0, 0, 85_513
4, Botswana, +4467, +110, 1859.6344425780103, 45.79355018660871, 21.19774118540312, 2_402_085
5, Fiji, +1285, +9, 1422.4546364272367, 9.962717297933954, 41.51857835218094, 903_368
6, Andorra, +79, None, 1020.7113970825742, 0, 0, 77_397
7, San Marino, +31, None, 911.5770282588878, 0, 0, 34_007
8, Cuba, +8184, +66, 723.01693126489, 5.830781703749113, 15.351716375914462, 11_319_237
9, Cyprus, +851, +3, 699.4173713577492, 2.4656311563727935, 0, 1_216_727
10, Gibraltar, +22, None, 653.206650831354, 0, 3.343465045592705, 33_680
11, Libya, +3512, +23, 503.82010982475043, 3.2995052750481944, 31.808712978896843, 6_970_742
12, French Guiana, +153, +3, 498.53859764025066, 9.77526662039707, 6.171843485276321, 306_897
13, Malaysia, +14516, +207, 442.46046424027276, 6.309542304886777, 12.178874066616327, 32_807_451
14, Spain, +20541, +15, 439.1532545444377, 0.3206902691284049, 3.0578567760087534, 46_774_104
15, French Polynesia, +107, +1, 378.57478974946844, 3.5380821471912935, 0, 282_639
16, Iran, +31814, +322, 373.67825149117164, 3.7821209838485346, 0, 85_137_414
17, Mongolia, +1237, +8, 370.9759456437767, 2.399197708286349, 0, 3_334_448
18, Sint Maarten, +16, None, 368.71456883440106, 0, 0, 43_394
19, UK, +24855, +14, 364.0891896199351, 0.20507940674629216, 3.0022213176435915, 68_266_240
20, Kazakhstan, +6637, +70, 349.024721225904, 3.6811406487589693, 0, 19_015_845
21, Tunisia, +4105, +204, 343.50498596859535, 17.070649729011805, 28.120290450746676, 11_950_336
22, Bahamas, +133, +2, 334.80429052956976, 5.0346509854070645, 24.85981308411215, 397_247
23, Georgia, +1264, +26, 317.5088018262785, 6.531035480603829, 6.523870967741935, 3_980_992
24, Mauritius, +397, None, 311.61206260498267, 0, 0, 1_274_020
25, Iraq, +12180, +60, 295.7664888117705, 1.4569777773978843, 23.93867924528302, 41_181_136
26, Eswatini, +342, +7, 291.5702935908246, 5.967813026712784, 30.700179533213646, 1_172_959
27, Curaçao, +48, None, 291.24623048498563, 0, 3.1067961165048543, 164_809
28, Monaco, +11, None, 278.2063279293862, 0, 0, 39_539
29, Argentina, +12555, +384, 275.10197617220285, 8.414110621276455, 16.174538146401794, 45_637_622
30, Ireland, +1276, None, 255.37753846474067, 0, 0, 4_996_524
31, Greece, +2633, +5, 253.93799187224826, 0.48222178479348327, 5.852021425555087, 10_368_673
32, Kuwait, +988, +9, 227.76659180492115, 2.074796888911225, 6.999149900821762, 4_337_774
33, Netherlands, +3851, +1, 224.21707426702966, 0.05822307823085683, 0, 17_175_320
34, Israel, +2065, +1, 221.42397598112802, 0.1072271070126528, 0, 9_326_000 
35, Thailand, +15376, +87, 219.6984963912636, 1.2430911281243453, 0, 69_986_824
36, Luxembourg, +139, +1, 218.2751240163879, 1.5703246332114238, 0.8345341018251681, 636_811
37, Aruba, +23, None, 214.45421402530562, 0, 0, 107_249
38, Malta, +94, None, 212.28689444598766, 0, 2.9974489795918364, 442_797
39, Iceland, +71, None, 206.63321730829674, 0, 2.4773203070481506, 343_604
40, Switzerland, +1746, None, 200.18163100792827, 0, 2.484914038483434, 8_722_079
41, Turkey, +16809, +63, 197.04447356718546, 0.7385211395521853, 7.49739069929259, 85_305_615
42, Maldives, +98, None, 177.965993967316, 0, 1.7061281337047354, 550_667
43, Colombia, +8503, +314, 165.23348046555694, 6.101765596399492, 22.11788575590469, 51_460_515
44, Belize, +66, +1, 162.84113367036514, 2.4672899040964413, 3.183791606367583, 405_303
45, Russia, +23239, +727, 159.16987884253754, 4.979409695706561, 5.80975, 146_001_242
46, Portugal, +1610, +9, 158.38721285923157, 0.8853943575981887, 0.8980616371496305, 10_164_962
47, UAE, +1549, +7, 154.6273301659853, 0.6987677928740459, 0.6665547852953453, 10_017_634
48, Saint Kitts and Nevis, +8, None, 149.2537313432836, 0, 5.47945205479452, 53_600
49, Kyrgyzstan, +973, +12, 146.56521481745702, 1.8075874386531183, 19.202684033945136, 6_638_683
50, Namibia, +361, +23, 139.39138862396373, 8.880891795986608, 25.12178148921364, 2_589_830
51, Zimbabwe, +2050, +79, 135.82312357538936, 5.234159396319883, 23.51996328591097, 15_093_159
52, Denmark, +772, +1, 132.78389695969594, 0.17199986652810356, 0.432260520952317, 5_813_958
53, Montenegro, +77, +3, 122.5819906360095, 4.77592171309128, 5.192178017532029, 628_151
54, Belgium, +1368, +2, 117.49133329645984, 0.1717709551117834, 0, 11_643_412
55, Panama, +495, +9, 112.83275404921423, 2.0515046190766224, 8.334736487624179, 4_387_024
56, Jordan, +1131, +8, 109.68835221230545, 0.7758680969924345, 4.258924536827836, 10_311_031
57, USA, +36333, +143, 109.08453209076706, 0.42933663856493237, 1.8484620315632028, 333_071_970
58, Oman, +572, +18, 109.06738991820708, 3.432190591831691, 0, 5_244_464
59, Indonesia, +28228, +1487, 102.05196797267385, 5.375913149191087, 15.54473765364113, 276_604_171
60, Honduras, +953, +16, 94.61701652789503, 1.5885333310034846, 0, 10_072_184
61, South Africa, +5667, +243, 94.28537773048258, 4.042941024970402, 9.45792583197036, 60_104_760
62, Bangladesh, +15192, +247, 91.27770071231575, 1.4840437122131378, 29.81629769194536, 166_437_146
63, Brazil, +18999, +587, 88.7099530522219, 2.740814908240132, 0, 214_169_880
64, Sweden, +901, None, 88.62530156947442, 0, 0, 10_166_397
65, Myanmar, +4630, +396, 84.49120192019487, 7.226461330539345, 38.47112588284171, 54_798_605
66, France, +5307, +45, 81.11255552358469, 0.6877831163673094, 0, 65_427_602
67, Nepal, +2391, +25, 80.52128489743993, 0.8419205865478872, 19.534313725490197, 29_694_012
68, Vietnam, +7882, +31, 80.20620300446411, 0.3154519529482857, 0, 98_271_701
69, Paraguay, +561, +48, 77.63827951911874, 6.642847445486096, 12.541918175720992, 7_225_817
70, Trinidad and Tobago, +109, +4, 77.61752646472817, 2.8483495950358964, 27.114427860696516, 1_404_322
71, Sri Lanka, +1665, +48, 77.40946010551211, 2.231624075113863, 0, 21_508_999
72, St. Vincent Grenadines, +8, None, 71.86747637356714, 0, 1.5594541910331383, 111_316
73, Belarus, +648, +9, 68.60042223136423, 0.9527836421022811, 5.796582878611683, 9_446_006
74, Qatar, +178, None, 63.39471580113291, 0, 4.130888837317244, 2_807_805 
75, Faeroe Islands, +3, None, 61.14836631947983, 0, 0.10608203677510608, 49_061
76, Chile, +1168, +93, 60.54622753718111, 4.820889692600893, 2.1217460807644097, 19_291_045
77, Norway, +330, None, 60.368610737161106, 0, 0, 5_466_417
78, Rwanda, +791, +15, 59.504877293570736, 1.128411073835096, 11.414141414141413, 13_293_028
79, Morocco, +2205, +22, 58.99445516333116, 0.5886068088858439, 13.046565291994556, 37_376_394
80, Philippines, +6502, +22, 58.50618994049861, 0.19796003978636872, 16.33873602211333, 111_133_540
81, Mauritania, +253, +3, 52.936168396437914, 0.6277016015387895, 10.811965811965813, 4_779_341
82, Italy, +3111, +22, 51.534850645674865, 0.36443803092409094, 3.525332305914082, 60_366_916
83, Turks and Caicos, +2, None, 50.92427560217956, 0, 0, 39_274
84, Lebanon, +341, +2, 50.20021937937513, 0.2944294391752207, 0, 6_792_799
85, Mexico, +6535, +108, 50.12443015867078, 0.8283761984906571, 42.20213109460769, 130_375_547
86, Estonia, +66, None, 49.71800100490626, 0, 3.4161490683229814, 1_327_487
87, Saint Lucia, +9, None, 48.774671854846574, 0, 1.859504132231405, 184_522
88, Bahrain, +85, None, 48.18042378367103, 0, 0.6015569709837225, 1_764_202
89, Finland, +267, None, 48.108940262750494, 0, 5.660377358490567, 5_549_904
90, Suriname, +28, +3, 47.278769131016226, 5.065582406894595, 22.76422764227642, 592_232
91, Cambodia, +778, +22, 45.85851622118281, 1.2967703815758636, 9.200567644276253, 16_965_224
92, Mozambique, +1435, +25, 44.587095531347686, 0.7767786677935137, 34.57831325301205, 32_184_200
93, Uruguay, +153, +5, 43.88266978721207, 1.434074176052682, 1.9901144640998958, 3_486_570
94, Japan, +5389, +5, 42.74845889782876, 0.03966270077735086, 25.967330024574757, 126_063_024
95, El Salvador, +270, +9, 41.40404489915968, 1.3801348299719893, 0, 6_521_102
96, Lithuania, +106, +1, 39.52772571636545, 0.37290307279590046, 1.4873018100182405, 2_681_662
97, Guyana, +31, +3, 39.21077562708782, 3.794591189718176, 5.545617173524151, 790_599
98, Venezuela, +1097, +17, 38.69500820284791, 0.5996491699620916, 0, 28_349_910
99, Bolivia, +448, +14, 37.82986289376834, 1.1821832154302607, 13.904407200496586, 11_842_496
100, Armenia, +112, +3, 37.72120794085315, 1.0103894984157094, 2.218261041790454, 2_969_152
101, Burundi, +445, None, 36.278456474779176, 0, 0, 12_266_233
102, Senegal, +618, +5, 35.90494462214229, 0.2904930794671706, 23.042505592841163, 17_212_114
103, Saudi Arabia, +1252, +12, 35.37655146098658, 0.3390723782203187, 1.38327256656723, 35_390_674
104, Jamaica, +105, +2, 35.294710835476224, 0.6722802063900234, 58.011049723756905, 2_974_950
105, Austria, +312, +1, 34.43257869334103, 0.1103608291453238, 0.11786616900950862, 9_061_186
106, Algeria, +1505, +24, 33.67421182318805, 0.5369973978448594, 0, 44_692_954
107, Mayotte, +9, None, 32.16548786110227, 0, 0, 279_803
108, Canada, +1155, +6, 30.3191456269515, 0.15750205520494287, 0.96227546905722, 38_094_741
109, Laos, +223, None, 30.18446634269575, 0, 0, 7_387_906
110, Bulgaria, +193, +5, 28.00123959891779, 0.7254207149978702, 0.9221213569039657, 6_892_552
111, Barbados, +8, None, 27.80191138140747, 0, 0.74487895716946, 287_750
112, Serbia, +241, +1, 27.701837195038408, 0.11494538255202658, 2.7333560167857547, 8_699_784
113, Brunei , +12, None, 27.152884315136376, 0, 1.3498312710911136, 441_942
114, Guatemala, +496, +12, 27.151460370856103, 0.6568901702626477, 9.695074276778733, 18_267_894
115, Cabo Verde, +15, None, 26.670554640854313, 0, 2.0026702269692924, 562_418
116, Azerbaijan, +272, +3, 26.571462678915328, 0.29306760307627205, 4.843304843304843, 10_236_546
117, Liechtenstein, +1, None, 26.14720878546215, 0, 0, 38_245
118, S. Korea, +1318, +4, 25.683862558285366, 0.07794798955473556, 6.937207221432706, 51_316_269
119, Bosnia and Herzegovina, +75, +2, 23.01307418770752, 0.6136819783388672, 1.699524133242692, 3_259_017
120, Singapore, +135, None, 22.883780061447187, 0, 0, 5_899_375
121, India, +30844, +418, 22.118999840499953, 0.29975820040620477, 2.671762337540842, 1_394_457_264
122, Moldova, +89, +1, 22.11755455394235, 0.2485118489207006, 2.3189161021365297, 4_023_953
123, Uzbekistan, +705, +7, 20.74421901281528, 0.20597096892157013, 0, 33_985_372
124, Malawi, +372, +33, 18.926932475420937, 1.6790020744325025, 27.393225331369663, 19_654_532
125, Peru, +611, +83, 18.260240221678718, 2.48052363076814, 2.819306016980436, 33_460_677
126, Afghanistan, +723, +35, 18.13872178309205, 0.8780847336213301, 27.36563209689629, 39_859_479
127, Germany, +1417, +13, 16.855061529776805, 0.15463359201630095, 0, 84_069_702
128, Hungary, +161, None, 16.711368712996254, 0, 0.8416540331433948, 9_634_160
129, Pakistan, +3752, +32, 16.642181841846686, 0.141937585005089, 7.511962680441268, 225_451_208
130, Dominican Republic, +177, None, 16.144058266004098, 0, 9.267015706806282, 10_963_786
131, Ghana, +435, +2, 13.695568850647083, 0.06296813264665325, 3.792171563072095, 31_762_098
132, Zambia, +245, +23, 12.942398245412276, 1.2150006516101322, 7.829977628635347, 18_930_031
133, Latvia, +23, None, 12.339697934924725, 0, 0.6802721088435374, 1_863_903
134, Slovenia, +22, None, 10.580773868181833, 0, 3.709949409780776, 2_079_243
135, Kenya, +550, +7, 9.994655585077144, 0.12720470744643636, 13.457303645705899, 55_029_410
136, South Sudan, +97, +1, 8.558723342003232, 0.08823426125776529, 0, 11_333_466
137, Gabon, +19, None, 8.327861782039694, 0, 0.31815137307434693, 2_281_498
138, Tajikistan, +81, +1, 8.294787320117042, 0.10240478172984001, 0, 9_765_169
139, Czechia, +78, None, 7.269217714748068, 0, 0.08986589243743952, 10_730_178
140, Congo, +39, +1, 6.887701849400929, 0.17660773972822894, 0, 5_662_266
141, Croatia, +27, +2, 6.620535429672749, 0.49041003182761106, 0.13793808112802697, 4_078_220
142, Australia, +165, None, 6.391649360468996, 0, 0.10988864617187916, 25_814_933
143, Albania, +16, None, 5.566295800612501, 0, 0, 2_874_443
144, Guinea, +72, +3, 5.329109915038445, 0.2220462464599352, 0, 13_510_699
145, Haiti, +59, +1, 5.107993368958845, 0.08657615879591264, 11.5234375, 11_550_524
146, Uganda, +234, +22, 4.950099192372278, 0.46539394116320565, 6.5748805844338305, 47_271_780
147, Ukraine, +213, +2, 4.901840302737657, 0.046026669509273775, 2.8167151547209732, 43_453_068
148, Timor-Leste, +6, None, 4.46050888459028, 0, 0, 1_345_138
149, Romania, +84, +2, 4.397772904975594, 0.10470887868989506, 0.7332402234636871, 19_100_577
150, DRC, +375, None, 4.056350913424784, 0, 36.90944881889764, 92_447_623
151, Bhutan, +3, None, 3.842921850341251, 0, 0, 780_656
152, Comoros, +3, None, 3.3735118595809426, 0, 0, 889_281
153, North Macedonia, +7, +2, 3.360081179561298, 0.9600231941603709, 0.28305701577031944, 2_083_283
154, Togo, +27, +2, 3.182179043064547, 0.2357169661529294, 2.4215246636771304, 8_484_752
