Ordinal Position, Country, New Cases, New Deaths, New Cases Ratio, New Deaths Ratio, Positive Tests Percentage, Population
1, Argentina, +24065, +526, 527.6595681234156, 11.533302839514507, 26.35613917881433, 45_607_057
2, Mongolia, +1727, +15, 518.5329750341535, 4.503760640134512, 9.577949087682324, 3_330_550
3, Colombia, +25880, +608, 503.30091891312674, 11.824071047109005, 20.384533589584038, 51_420_530
4, Tunisia, +5251, +106, 439.7373500980093, 8.87681567518358, 37.18311853845064, 11_941_219
5, Oman, +2234, +43, 426.7551403554485, 8.214176828685893, 0, 5_234_852
6, Kuwait, +1718, +18, 396.48169803095374, 4.154057371686361, 12.002235573564343, 4_333_113
7, Uruguay, +1263, +34, 362.33910981629145, 9.754180311760816, 9.579793689320388, 3_485_685
8, Costa Rica, +1857, +13, 361.26654564788595, 2.5290603626400197, 0, 5_140_249
9, Brazil, +64903, +1917, 303.2020402115522, 8.955492212772068, 0, 214_058_586
10, Georgia, +1194, +22, 299.88283472161004, 5.525479366729833, 4.018984146218318, 3_981_555
11, UK, +20325, +23, 297.845894958919, 0.33704578519336476, 1.648398437975207, 68_239_987
12, Panama, +1249, +7, 285.02901636463633, 1.597440443997161, 8.768604324627914, 4_382_010
13, Cyprus, +332, None, 273.00857921237025, 0, 0.6674574294847309, 1_216_079
14, Cuba, +3080, +17, 272.09093491063624, 1.5018006147664988, 9.953142672483438, 11_319_745
15, Paraguay, +1825, +122, 252.7926663808609, 16.899016601898648, 29.307852898667097, 7_219_355
16, South Africa, +13347, +226, 222.26625619044495, 3.7635553981449434, 26.205528940548184, 60_049_601
17, UAE, +2184, +5, 218.2075409488831, 0.4995593886192378, 0.7771052828214899, 10_008_820
18, Malaysia, +6437, +107, 196.38854972685, 3.264498185610214, 4.9869457765519805, 32_776_860
19, Portugal, +1746, +6, 171.72960828928785, 0.5901361109597522, 0, 10_167_146
20, Kyrgyzstan, +1092, +10, 164.6876002905258, 1.508128207788698, 20.76440387906446, 6_630_736
21, Iraq, +6558, +35, 159.5061972219459, 0.8512834557438406, 13.26214888066493, 41_114_390
22, Spain, +7091, +40, 151.60529396022767, 0.8551983864629963, 0, 46_772_773
23, Iran, +12717, +142, 149.50955645521765, 1.6694469620697416, 0, 85_058_108
24, Russia, +20616, +652, 141.2087272527816, 4.465856139348739, 6.872, 145_996_642
25, Bolivia, +1633, +50, 138.03016834017328, 4.2262758218056735, 15.582061068702291, 11_830_747
26, Chile, +2637, +35, 136.78127973125513, 1.8154511909722904, 7.133003327111904, 19_278_954
27, Trinidad and Tobago, +185, +11, 131.76750798439872, 7.834824799072357, 24.025974025974026, 1_403_988
28, Zambia, +2395, +47, 126.77388826313579, 2.487838308295358, 24.065514469453376, 18_891_903
29, Ecuador, +1746, +22, 97.496566261397, 1.228479070876709, 26.927822331893893, 17_908_323
30, Bahrain, +166, +3, 94.32815058864176, 1.7047256130477426, 1.4557572568622292, 1_759_814
31, Zimbabwe, +1249, +12, 82.84035913318608, 0.7959041710153986, 14.114589219120804, 15_077_192
32, Sri Lanka, +1717, +45, 79.85158487723528, 2.0927905180405286, 0, 21_502_391
33, Indonesia, +20467, +463, 74.05090989019857, 1.675163496319047, 14.217439929979092, 276_390_932
34, Kazakhstan, +1321, +20, 69.52894691120154, 1.0526714142498341, 0, 18_999_281
35, Turkey, +5846, +53, 68.58386772281287, 0.6217832687836267, 2.543442130818026, 85_238_704
36, Ireland, +342, None, 68.50334414497712, 0, 0, 4_992_457
37, Thailand, +4662, +36, 66.6248044146836, 0.5144772541674408, 0, 69_973_939
38, Dominican Republic, +714, +14, 65.1711559765738, 1.2778658034622314, 14.739884393063585, 10_955_767
39, Libya, +452, None, 64.90664356832602, 0, 11.11384312761249, 6_963_848
40, Rwanda, +814, +4, 61.34474154608795, 0.3014483614058376, 8.05701276848461, 13_269_271
41, Nepal, +1728, +20, 58.269512817640496, 0.67441565761158, 23.80493180878909, 29_655_302
42, Honduras, +550, +36, 54.66895759418418, 3.5783317698011463, 0, 10_060_554
43, Greece, +563, +13, 54.278610274757746, 1.2533249264153654, 1.2359772562622116, 10_372_410
44, Belarus, +495, +10, 52.401835482796635, 1.0586229390463966, 4.157916841663167, 9_446_234
45, Qatar, +143, None, 50.92946269416858, 0, 2.6859504132231407, 2_807_805 
46, Lesotho, +105, None, 48.63148680349869, 0, 7.473309608540925, 2_159_095
47, Jordan, +497, +6, 48.23573200149657, 0.5823227203399989, 2.2809674606452797, 10_303_565
48, Latvia, +89, +5, 47.710153846483735, 2.6803457217125697, 0.7800858970987817, 1_865_431
49, Timor-Leste, +63, +1, 46.90002032334214, 0.7444447670371768, 0, 1_343_283
50, Bangladesh, +7666, +112, 46.092924201009886, 0.6734160592894739, 23.969732974798326, 166_316_200
51, Saudi Arabia, +1567, +15, 44.32733202925547, 0.42432034488757636, 1.4349948259599448, 35_350_650
52, Cambodia, +723, +19, 42.659520793743226, 1.121066244925479, 11.065197428833793, 16_948_151
53, Denmark, +243, +1, 41.80676089302682, 0.17204428351039844, 0.07933372728133437, 5_812_457
54, Norway, +225, None, 41.18394507050142, 0, 0, 5_463_294
55, Philippines, +4471, +101, 40.269870278507454, 0.9096973603509846, 0, 111_025_935
56, Finland, +219, None, 39.464643193673545, 0, 0.7764305466921931, 5_549_271
57, Armenia, +116, +4, 39.07375001894739, 1.3473706903085312, 3.336209375898763, 2_968_745
58, Nicaragua, +258, +2, 38.49217497349187, 0.29838895328288273, 0, 6_702_661
