Ordinal Position, Country, New Cases, New Deaths, New Cases Ratio, New Deaths Ratio, Positive Tests Percentage, Population
1, French Guiana, +307, +1, 1002.9697050877027, 3.2670022967026147, 11.766960521272518, 306_091
2, Mongolia, +2746, +11, 824.8817499268541, 3.3043333026931516, 23.354311957815955, 3_328_962
3, Uruguay, +2716, +55, 779.267580288088, 15.78045541820502, 13.94536865886219, 3_485_324
4, Colombia, +28790, +590, 560.0705311468471, 11.477652427114961, 25.360499634435314, 51_404_240
5, Saint Kitts and Nevis, +25, None, 466.7575287989395, 0, 25.773195876288657, 53_561
6, Brazil, +98135, +2449, 458.5463879048532, 11.443217037539975, 0, 214_013_244
7, Argentina, +20363, +458, 446.6098565828128, 10.045048092860988, 20.30857302429489, 45_594_605
8, Kuwait, +1658, +9, 382.8026045353566, 2.0779393491062783, 11.630190796857462, 4_331_214
9, Suriname, +215, +7, 363.3677941208781, 11.83057934347045, 35.65505804311774, 591_687
10, Chile, +6770, +119, 351.2498788525159, 6.174111607599616, 8.432564396392806, 19_274_028
11, Costa Rica, +1604, +14, 312.1319095914983, 2.7243433505492374, 8.559231590181431, 5_138_853
12, Paraguay, +2149, +117, 297.7806267166727, 16.2123468245001, 24.855424473745085, 7_216_722
13, Bahrain, +487, +15, 277.0152432330353, 8.532297019498005, 3.8727634194831015, 1_758_026
14, Maldives, +142, +2, 258.3330604462977, 3.638493809102784, 4.034090909090909, 549_678
15, Bolivia, +2682, +98, 226.78918017740799, 8.286852966959724, 17.7875049741345, 11_825_961
16, Panama, +976, +7, 222.83272910503663, 1.5981855571057955, 7.066830787053798, 4_379_967
17, Malaysia, +6440, +74, 196.5548152770826, 2.258549119643496, 7.761935180609624, 32_764_397
18, UAE, +1942, +6, 194.0984864915649, 0.5996863640316116, 0.7673553898615836, 10_005_230
19, Tunisia, +2291, +82, 191.9161499827644, 6.8691070705310695, 29.82684546283036, 11_937_505
20, South Africa, +10510, +118, 175.08750085315592, 1.9657778402162127, 0, 60_027_129
21, Georgia, +671, +17, 168.51742836879149, 4.269443043620648, 2.346728220193754, 3_981_784
22, Trinidad and Tobago, +227, +14, 161.6978415831287, 9.972554106448468, 26.705882352941174, 1_403_853
23, Zambia, +2913, +29, 154.31992485843412, 1.5363123312374147, 22.9315909627647, 18_876_370
24, UK, +10476, +11, 153.54109424938918, 0.16122108025422688, 0.8872199172232963, 68_229_291
25, Cayman Islands, +9, None, 135.41165142031778, 0, 0.4182156133828996, 66_464
26, Guyana, +104, +1, 131.61125073714956, 1.265492795549515, 7.926829268292683, 790_206
27, Cuba, +1481, +9, 130.83094345276376, 0.795056374797349, 5.359146010493939, 11_319_952
28, Portugal, +1298, +4, 127.6549374923535, 0.3933896378809044, 2.182686486850071, 10_168_036
29, Fiji, +115, None, 127.39629664504622, 0, 1.0765774199588092, 902_695
30, Iraq, +5068, +23, 123.34742320466827, 0.5597850697922988, 11.248474087226723, 41_087_198
31, Honduras, +1218, +28, 121.12393464637778, 2.7844582677328225, 31.335219963982507, 10_055_816
32, Iran, +10100, +127, 118.7874767138322, 1.4936643111541277, 8.08640443231039, 85_025_798
33, Russia, +17262, +453, 118.23711462206039, 3.102850939855947, 3.4524, 145_994_767
34, Ecuador, +2054, +59, 114.7468981745858, 3.296040405209621, 28.31150930392832, 17_900_266
35, Dominican Republic, +1216, +9, 111.02488016434604, 0.821730198584798, 20.159151193633953, 10_952_500
36, Sri Lanka, +2349, +55, 109.25734355629815, 2.5581753493386117, 0, 21_499_699
37, Peru, +3463, +176, 103.64236315601681, 5.2674143561822, 6.581898354050253, 33_412_978
38, Kyrgyzstan, +653, +4, 98.52888676843057, 0.6035460138954399, 10.119324345265767, 6_627_498
39, Saint Lucia, +18, None, 97.5953587984927, 0, 6.545454545454546, 184_435
40, Cabo Verde, +52, +1, 92.56094782410572, 1.7800182273866483, 0, 561_792
41, Spain, +4214, +18, 90.09619404299957, 0.38484373345372386, 0, 46_772_231
42, Guatemala, +1482, +46, 81.27924537759941, 2.5228375758229236, 21.958808712401837, 18_233_437
43, Belarus, +764, +10, 80.8779962836349, 1.058612516801504, 4.375715922107674, 9_446_327
44, Bermuda, +5, None, 80.57238623179063, 0, 0.145985401459854, 62_056
45, Timor-Leste, +98, None, 72.99666971316033, 0, 0, 1_342_527
46, Sint Maarten, +3, None, 69.21373200442967, 0, 0, 43_344
47, Nepal, +1963, +44, 66.22911589832121, 1.4845038713836642, 25.93473378253402, 29_639_532
48, Qatar, +184, +1, 65.53161633375538, 0.35615008877040966, 3.420074349442379, 2_807_805 
49, Turkey, +5575, +59, 65.4254851663526, 0.6923952690250769, 2.487417904054826, 85_211_443
50, Ireland, +321, None, 64.31834575619139, 0, 0, 4_990_800
51, Cyprus, +76, None, 62.50951008171474, 0, 0.18142321739753167, 1_215_815
52, Kazakhstan, +1174, +8, 61.81376974907821, 0.4212181924979776, 0, 18_992_532
53, Philippines, +6818, +110, 61.433332453912215, 0.9911508609460754, 12.741781756340053, 110_982_096
54, Latvia, +108, +3, 57.876169647914615, 1.6076713791087391, 1.0884902237452125, 1_866_053
55, Netherlands, +888, +2, 51.71391142070868, 0.11647277347006461, 0, 17_171_395
56, Monaco, +2, None, 50.62009617818274, 0, 0, 39_510
57, France, +3181, +56, 48.629738263619316, 0.8561035343485325, 1.1172890023778832, 65_412_649
58, Cambodia, +799, +14, 47.163142859756945, 0.8263879850270303, 9.3812375249501, 16_941_195
59, Indonesia, +12990, +290, 47.01342494950563, 1.0495683783954297, 9.824906402450553, 276_304_056
60, Venezuela, +1278, +19, 45.066269632125945, 0.6699993137796502, 0, 28_358_238
61, St. Vincent Grenadines, +5, None, 44.9321075854384, 0, 2.450980392156863, 111_279
62, Thailand, +3058, +22, 43.70526302550469, 0.3144263527014726, 0, 69_968_690
63, Greece, +453, +20, 43.66714147855013, 1.9279091160507786, 1.1138705156261526, 10_373_933
64, India, +60800, +1269, 43.64524722966226, 0.9109509660269968, 3.151114603135774, 1_393_049_733
65, Belgium, +493, +7, 42.360546160622256, 0.601468201063602, 1.092496565173071, 11_638_188
66, Slovenia, +88, +2, 42.32370613304168, 0.9619024121145838, 3.65296803652968, 2_079_213
